gene_id,REF
FUN_015971,
FUN_012383,
FUN_012012,
FUN_003366,1185-1187
FUN_004994,
FUN_010286,
FUN_010117,
FUN_001263,
FUN_006891,
FUN_006403,"3619-3621,4083-4085"
FUN_006792,
FUN_015672,
FUN_004506,
FUN_004697,28-36
FUN_008983,
FUN_005969,
FUN_005829,
FUN_006543,
FUN_004446,
FUN_015732,
FUN_008451,"646-646,1282-1282"
FUN_003226,
FUN_012152,
FUN_015831,
FUN_001323,1330-1332
FUN_010057,
FUN_008540,
FUN_015920,
FUN_003337,
FUN_010146,
FUN_001232,
FUN_005938,
FUN_006452,
FUN_015623,
FUN_004557,"409-409,1236-1241"
FUN_006512,
FUN_006683,
FUN_004417,
FUN_004786,
FUN_015763,
FUN_008892,
FUN_005878,
FUN_008400,1-4
FUN_008791,
FUN_003277,
FUN_004885,
FUN_015860,
FUN_012292,
FUN_012103,
FUN_001372,
FUN_006980,
FUN_010397,
FUN_010006,
FUN_002816,
FUN_005175,
FUN_016095,
FUN_016304,
FUN_000913,107-118
FUN_007070,678-731
FUN_010608,
FUN_010599,
FUN_003479,
FUN_004188,
FUN_004219,4709-4730
FUN_011564,
FUN_000610,
FUN_000581,
FUN_009162,
FUN_002715,
FUN_002484,
FUN_000750,
FUN_011424,"213-227,877-878"
FUN_009022,
FUN_002655,843-845
FUN_004359,
FUN_010748,
FUN_003539,
FUN_005035,
FUN_002956,
FUN_007130,
FUN_000853,
FUN_016244,
FUN_010659,
FUN_003428,"4267-4269,4565-4567"
FUN_005124,
FUN_002847,
FUN_016355,
FUN_007021,757-763
FUN_000942,
FUN_011535,
FUN_000641,322-324
FUN_009133,"296-322,915-917,1083-1118,1249-1251"
FUN_002744,5895-6010
FUN_004248,
FUN_004099,
FUN_004308,
FUN_000701,
FUN_000490,"1-1,35-36"
FUN_011475,
FUN_009073,
FUN_002604,
FUN_002595,
FUN_002907,
FUN_005064,1-3
FUN_000802,
FUN_007161,
FUN_016184,
FUN_016215,
FUN_010719,
FUN_010488,
FUN_003568,
FUN_003849,
FUN_000523,
FUN_002426,
FUN_009251,
FUN_005246,
FUN_007343,
FUN_011954,
FUN_016037,
FUN_005306,1619-1621
FUN_005097,
FUN_016177,
FUN_011814,
FUN_007203,1121-1135
FUN_007192,404-415
FUN_011486,
FUN_011717,
FUN_000463,
FUN_002566,
FUN_009311,
FUN_009080,1027-1029
FUN_003909,"124-125,629-636,650-650"
FUN_000572,
FUN_011597,
FUN_011606,
FUN_002477,
FUN_009200,
FUN_009191,"352-353,780-782,1117-1118"
FUN_003818,
FUN_005217,
FUN_005186,
FUN_007312,
FUN_007083,
FUN_016066,
FUN_005357,
FUN_011845,
FUN_016126,
FUN_007252,
FUN_003958,
FUN_011746,
FUN_000432,1372-1374
FUN_002537,
FUN_000735,104-106
FUN_011441,
FUN_009047,93-152
FUN_002630,
FUN_006239,
FUN_001459,
FUN_005050,829-834
FUN_002933,
FUN_007155,
FUN_000836,
FUN_016221,
FUN_005281,
FUN_002873,
FUN_005110,
FUN_011993,
FUN_016361,
FUN_007384,
FUN_000976,
FUN_007015,
FUN_001519,
FUN_001688,
FUN_015299,
FUN_006379,479-481
FUN_011501,
FUN_000675,
FUN_009296,2905-2910
FUN_009107,
FUN_002770,
FUN_015388,
FUN_006268,
FUN_000764,
FUN_011410,
FUN_011781,
FUN_009387,
FUN_009016,
FUN_002661,
FUN_005390,
FUN_002962,
FUN_005001,1700-1824
FUN_007295,280-369
FUN_000867,
FUN_007104,
FUN_011882,
FUN_016270,
FUN_001408,
FUN_001799,
FUN_001548,
FUN_005141,
FUN_002822,
FUN_016330,
FUN_007044,
FUN_000927,
FUN_011550,
FUN_000624,
FUN_009156,
FUN_002721,
FUN_006328,158-160
FUN_008018,
FUN_008389,
FUN_002991,
FUN_005363,
FUN_016112,
FUN_016283,
FUN_011871,
FUN_000894,
FUN_007266,
FUN_011772,
FUN_000797,
FUN_000406,
FUN_002692,
FUN_002503,
FUN_009374,661-663
FUN_001869,1226-1228
FUN_001929,
FUN_000546,
FUN_011632,1210-1270
FUN_002443,
FUN_009234,
FUN_005223,418-429
FUN_007326,
FUN_011931,
FUN_016052,
FUN_008158,
FUN_005332,
FUN_011820,
FUN_016143,
FUN_007237,
FUN_008049,
FUN_001838,
FUN_011723,
FUN_000457,
FUN_002552,"1-1,1775-1789"
FUN_009325,
FUN_000686,
FUN_000517,
FUN_002783,
FUN_002412,
FUN_009265,
FUN_001978,
FUN_008109,
FUN_008298,
FUN_002880,
FUN_005272,
FUN_000985,
FUN_007377,
FUN_016003,
FUN_016392,
FUN_011960,
FUN_008118,"64-68,81-85"
FUN_008289,
FUN_016012,
FUN_016383,
FUN_011971,
FUN_000994,
FUN_007366,170-182
FUN_002891,3720-3741
FUN_005263,4518-4626
FUN_002792,
FUN_002403,
FUN_009274,466-466
FUN_000697,
FUN_000506,
FUN_001969,
FUN_001829,
FUN_002543,
FUN_009334,379-379
FUN_000446,492-494
FUN_011732,
FUN_007226,
FUN_011831,3291-3299
FUN_016152,
FUN_005323,
FUN_008058,
FUN_016043,
FUN_007337,
FUN_005232,
FUN_008149,
FUN_001938,"2145-2159,2237-2242,2285-2287"
FUN_002452,
FUN_009225,
FUN_011623,
FUN_000557,
FUN_002683,
FUN_002512,
FUN_009365,
FUN_000786,2464-2466
FUN_000417,
FUN_011763,
FUN_001878,
FUN_008009,"72-74,619-619"
FUN_008398,
FUN_000885,
FUN_007277,
FUN_016292,
FUN_011860,
FUN_002980,
FUN_005372,87-90
FUN_009147,1409-1411
FUN_002730,
FUN_000635,
FUN_011541,
FUN_006339,
FUN_001559,
FUN_007055,2801-2803
FUN_000936,
FUN_016321,
FUN_005150,
FUN_011893,
FUN_016261,
FUN_007284,
FUN_000876,
FUN_007115,
FUN_005381,
FUN_002973,
FUN_005010,1849-1853
FUN_001419,850-858
FUN_001788,
FUN_006279,
FUN_015399,
FUN_009396,
FUN_009007,
FUN_002670,
FUN_011401,
FUN_011790,
FUN_000775,
FUN_006368,
FUN_015288,1601-1717
FUN_009287,
FUN_009116,2921-3048
FUN_002761,
FUN_000664,
FUN_011510,
FUN_007395,
FUN_000967,
FUN_007004,
FUN_011982,
FUN_016370,
FUN_005290,
FUN_002862,
FUN_005101,
FUN_001508,
FUN_001699,
FUN_001448,
FUN_016230,
FUN_007144,
FUN_000827,
FUN_005041,795-803
FUN_002922,
FUN_009056,
FUN_002621,
FUN_011450,
FUN_000724,
FUN_006228,
FUN_003949,
FUN_002526,
FUN_009351,"109-120,159-167"
FUN_000423,
FUN_011757,
FUN_007243,
FUN_011854,
FUN_016137,1107-1107
FUN_005346,
FUN_016077,
FUN_007303,
FUN_007092,
FUN_005206,
FUN_005197,
FUN_002466,
FUN_009211,"743-766,801-806"
FUN_009180,
FUN_011586,
FUN_011617,
FUN_000563,4587-4592
FUN_003809,
FUN_002577,419-422
FUN_009300,
FUN_009091,
FUN_000472,
FUN_011497,
FUN_011706,296-298
FUN_003918,
FUN_007212,
FUN_007183,"227-264,726-728"
FUN_016166,
FUN_011805,
FUN_005317,172-175
FUN_005086,192-209
FUN_011945,
FUN_016026,
FUN_007352,
FUN_005257,
FUN_003858,
FUN_002437,
FUN_009240,
FUN_000532,
FUN_016195,
FUN_016204,
FUN_000813,
FUN_007170,"1358-1358,1516-1518"
FUN_002916,
FUN_005075,
FUN_003579,
FUN_010708,
FUN_010499,
FUN_004088,
FUN_004319,
FUN_009062,
FUN_002615,
FUN_002584,
FUN_011464,
FUN_000710,
FUN_000481,
FUN_009122,
FUN_002755,
FUN_000650,
FUN_011524,
FUN_004259,88-90
FUN_003439,
FUN_010648,3259-3260
FUN_007030,
FUN_000953,
FUN_016344,834-834
FUN_005135,
FUN_002856,
FUN_003528,
FUN_010759,
FUN_016255,
FUN_007121,
FUN_000842,517-525
FUN_005024,
FUN_002947,
FUN_009033,
FUN_002644,
FUN_011435,
FUN_000741,
FUN_004348,
FUN_004199,
FUN_004208,
FUN_009173,
FUN_002704,605-619
FUN_002495,
FUN_000601,591-593
FUN_000590,468-497
FUN_011575,
FUN_000902,
FUN_007061,
FUN_016084,
FUN_016315,
FUN_002807,
FUN_005164,
FUN_003468,
FUN_010619,
FUN_010588,
FUN_010386,
FUN_010017,
FUN_001363,
FUN_006991,
FUN_008411,
FUN_008780,
FUN_015871,
FUN_012283,
FUN_012112,
FUN_003266,
FUN_004894,
FUN_015772,
FUN_004406,
FUN_004797,
FUN_008883,1069-1071
FUN_006503,
FUN_006692,
FUN_005869,
FUN_005929,
FUN_004546,828-857
FUN_015632,
FUN_006443,1685-1735
FUN_001223,
FUN_010157,
FUN_008551,797-808
FUN_015931,
FUN_010046,"737-742,4076-4077,4096-4106,6658-6663"
FUN_001332,
FUN_008440,
FUN_012143,
FUN_015820,
FUN_003237,
FUN_005838,922-922
FUN_015723,
FUN_004457,
FUN_006552,
FUN_004517,
FUN_004686,
FUN_015663,
FUN_008992,1025-1033
FUN_006412,
FUN_006783,
FUN_005978,
FUN_001272,267-272
FUN_006880,
FUN_010297,
FUN_010106,
FUN_008500,
FUN_008691,
FUN_003377,485-493
FUN_004985,
FUN_015960,
FUN_012392,
FUN_012003,
FUN_008821,
FUN_004735,
FUN_015441,
FUN_006630,
FUN_011048,
FUN_002239,183-185
FUN_005459,
FUN_016628,
FUN_006933,
FUN_001050,
FUN_010324,
FUN_004836,134-137
FUN_003155,
FUN_012221,
FUN_008722,522-524
FUN_010264,
FUN_001110,
FUN_006873,
FUN_001281,
FUN_012361,
FUN_015993,
FUN_003015,
FUN_004976,
FUN_003384,
FUN_008662,
FUN_005688,
FUN_005519,
FUN_016768,
FUN_011108,367-485
FUN_011299,
FUN_002379,45-45
FUN_008961,
FUN_015690,
FUN_015501,
FUN_004675,
FUN_006770,
FUN_011019,
FUN_011388,
FUN_002268,2524-2524
FUN_008870,767-772
FUN_004764,486-604
FUN_015781,
FUN_015410,
FUN_006661,
FUN_001001,
FUN_006962,
FUN_001390,
FUN_010375,
FUN_003104,17-19
FUN_004867,
FUN_003295,
FUN_012270,
FUN_015882,
FUN_008773,
FUN_005799,
FUN_005408,
FUN_016679,
FUN_005548,
FUN_016739,
FUN_010235,
FUN_006822,
FUN_001141,
FUN_012330,
FUN_004927,
FUN_003044,
FUN_008633,
FUN_008930,796-808
FUN_015550,
FUN_004624,2082-2085
FUN_006721,
FUN_011159,
FUN_002328,
FUN_007849,"1-2,818-829"
FUN_009658,
FUN_004523,
FUN_015657,
FUN_006426,
FUN_001246,
FUN_010132,
FUN_008534,
FUN_003343,
FUN_015954,
FUN_010072,
FUN_001097,
FUN_001306,
FUN_008474,
FUN_015814,
FUN_012177,
FUN_003192,
FUN_003203,
FUN_015717,
FUN_015486,
FUN_004463,
FUN_006566,
FUN_007909,
FUN_009718,1-1
FUN_009489,
FUN_004572,
FUN_015606,
FUN_015597,
FUN_006477,
FUN_007818,
FUN_009609,
FUN_009598,
FUN_001186,"1779-1781,3001-3021"
FUN_001217,54-54
FUN_010163,
FUN_008565,
FUN_003083,
FUN_003312,
FUN_015905,
FUN_012066,
FUN_010023,"355-408,1199-1231"
FUN_001357,
FUN_008425,1406-1406
FUN_012126,
FUN_015845,
FUN_003252,
FUN_007958,
FUN_009749,
FUN_015746,
FUN_004432,
FUN_006537,
FUN_010201,
FUN_010190,250-250
FUN_001175,
FUN_006816,
FUN_012304,
FUN_012095,
FUN_003070,841-849
FUN_004913,
FUN_008596,1045-1047
FUN_008607,
FUN_007479,
FUN_000219,
FUN_000188,
FUN_008904,
FUN_015564,
FUN_004581,
FUN_004610,
FUN_006484,
FUN_006715,158-166
FUN_008844,
FUN_004750,
FUN_015424,
FUN_006655,
FUN_000359,
FUN_007539,
FUN_006956,
FUN_001035,
FUN_010341,
FUN_004853,2990-2990
FUN_003130,173-175
FUN_012244,
FUN_008747,
FUN_007428,"1472-1473,2009-2047"
FUN_010250,
FUN_006847,1864-1864
FUN_001124,
FUN_012355,
FUN_004942,
FUN_003021,
FUN_008656,
FUN_008955,
FUN_015535,
FUN_004641,
FUN_006744,
FUN_000248,160-162
FUN_000308,746-751
FUN_000099,5-16
FUN_008815,
FUN_004490,
FUN_004701,
FUN_015475,
FUN_006595,
FUN_006604,
FUN_001064,
FUN_006907,1415-1535
FUN_010310,
FUN_010081,"1277-1277,1543-1545"
FUN_003161,
FUN_004802,898-898
FUN_012215,
FUN_012184,341-343
FUN_008487,
FUN_008716,391-439
FUN_007568,
FUN_006614,
FUN_006585,
FUN_004711,
FUN_004480,3579-3683
FUN_015465,
FUN_008805,"435-443,461-461"
FUN_000089,
FUN_000318,
FUN_007578,
FUN_008706,
FUN_008497,
FUN_004812,
FUN_003171,966-1075
FUN_012194,
FUN_012205,
FUN_006917,1-10
FUN_001074,
FUN_010091,
FUN_010300,
FUN_008646,
FUN_012345,
FUN_003031,518-518
FUN_004952,
FUN_010240,
FUN_001134,
FUN_006857,
FUN_007438,
FUN_000258,655-669
FUN_006754,
FUN_015525,
FUN_004651,
FUN_008945,
FUN_000349,
FUN_006645,
FUN_004740,
FUN_015434,
FUN_008854,
FUN_008757,
FUN_003120,
FUN_004843,219-227
FUN_012254,
FUN_001025,
FUN_006946,
FUN_010351,
FUN_007529,401-401
FUN_007469,
FUN_008617,1338-1340
FUN_008586,
FUN_012085,149-220
FUN_012314,
FUN_004903,
FUN_003060,
FUN_010180,
FUN_010211,
FUN_006806,
FUN_001165,
FUN_006705,
FUN_006494,
FUN_015574,
FUN_004600,
FUN_004591,
FUN_008914,
FUN_000198,
FUN_000209,
FUN_015855,
FUN_012136,
FUN_003242,
FUN_008435,
FUN_010033,"150-150,7766-7771"
FUN_001347,
FUN_006527,
FUN_015756,
FUN_004422,
FUN_009759,
FUN_007948,
FUN_009588,
FUN_009619,334-335
FUN_007808,
FUN_006467,
FUN_004562,
FUN_015587,
FUN_015616,
FUN_003302,505-505
FUN_003093,
FUN_012076,
FUN_015915,
FUN_008575,
FUN_001207,"263-264,4685-4690"
FUN_001196,1274-1276
FUN_010173,
FUN_012167,
FUN_015804,
FUN_003213,
FUN_003182,
FUN_008464,
FUN_010062,529-529
FUN_001316,
FUN_001087,
FUN_009499,
FUN_009708,
FUN_007919,438-455
FUN_006576,
FUN_015496,
FUN_015707,
FUN_004473,
FUN_006436,
FUN_004533,
FUN_015647,
FUN_009648,
FUN_007859,
FUN_003353,470-505
FUN_015944,
FUN_008524,
FUN_001256,1395-1397
FUN_010122,320-358
FUN_008623,375-397
FUN_012320,
FUN_003054,1242-1362
FUN_004937,
FUN_010225,
FUN_001151,
FUN_006832,
FUN_016729,
FUN_005558,
FUN_002338,
FUN_011149,
FUN_006731,
FUN_015540,
FUN_004634,
FUN_008920,
FUN_006671,707-715
FUN_004774,
FUN_015400,
FUN_015791,
FUN_008860,
FUN_002278,
FUN_011398,"15-23,253-256,393-398"
FUN_011009,393-395
FUN_016669,
FUN_005418,
FUN_005789,
FUN_008763,331-331
FUN_003285,
FUN_004877,
FUN_003114,
FUN_015892,
FUN_012260,
FUN_001380,
FUN_006972,
FUN_001011,
FUN_010365,
FUN_016778,
FUN_005509,
FUN_005698,2086-2086
FUN_008672,
FUN_015983,
FUN_012371,
FUN_003394,"1915-1929,2116-2124,2288-2294,2601-2601"
FUN_004966,
FUN_003005,
FUN_010274,
FUN_001291,
FUN_006863,2262-2264
FUN_001100,
FUN_006760,
FUN_015511,
FUN_015680,
FUN_004665,
FUN_008971,
FUN_002369,5673-5681
FUN_011289,
FUN_011118,670-678
FUN_002229,
FUN_011058,"110-121,635-655,1006-1008"
FUN_006620,
FUN_004725,
FUN_015451,
FUN_008831,34-34
FUN_008732,"1-2,3084-3086"
FUN_003145,373-375
FUN_004826,
FUN_012231,
FUN_001040,
FUN_006923,
FUN_010334,1345-1356
FUN_016638,
FUN_005449,
FUN_005968,
FUN_006793,
FUN_006402,1417-1419
FUN_008982,
FUN_004696,
FUN_004507,
FUN_015673,
FUN_004995,
FUN_003367,
FUN_012013,
FUN_012382,
FUN_015970,
FUN_008681,
FUN_008510,
FUN_006890,1040-1042
FUN_001262,1338-1340
FUN_010116,
FUN_010287,
FUN_015830,
FUN_012153,
FUN_003227,
FUN_008450,"605-610,717-717"
FUN_010056,
FUN_006542,
FUN_015733,
FUN_004447,
FUN_005828,
FUN_006453,
FUN_004556,1866-1868
FUN_015622,
FUN_005939,
FUN_003336,
FUN_015921,
FUN_008541,1711-1716
FUN_001233,
FUN_010147,
FUN_012102,
FUN_012293,
FUN_015861,
FUN_004884,
FUN_003276,
FUN_008790,311-314
FUN_008401,
FUN_010007,
FUN_010396,
FUN_006981,
FUN_001373,
FUN_005879,
FUN_006682,
FUN_006513,
FUN_008893,
FUN_015762,
FUN_004787,
FUN_004416,
FUN_000580,785-787
FUN_000611,
FUN_011565,
FUN_002485,
FUN_002714,
FUN_009163,
FUN_004218,65-67
FUN_004189,
FUN_010598,"634-636,660-665"
FUN_010609,
FUN_003478,
FUN_005174,
FUN_002817,
FUN_007071,
FUN_016305,
FUN_016094,
FUN_002957,210-210
FUN_005034,
FUN_016245,
FUN_000852,
FUN_007131,
FUN_010749,
FUN_003538,
FUN_004358,
FUN_011425,
FUN_000751,572-707
FUN_002654,"596-598,1396-1398"
FUN_009023,
FUN_004249,
FUN_000640,
FUN_011534,
FUN_002745,
FUN_009132,
FUN_002846,644-645
FUN_005125,
FUN_000943,
FUN_007020,
FUN_016354,
FUN_010658,
FUN_003429,5990-5992
FUN_010489,
FUN_010718,688-690
FUN_003569,
FUN_005065,
FUN_002906,
FUN_016214,
FUN_016185,
FUN_007160,
FUN_000803,
FUN_011474,
FUN_000491,
FUN_000700,
FUN_002594,
FUN_002605,
FUN_009072,
FUN_004309,
FUN_004098,
FUN_005247,
FUN_016036,
FUN_011955,
FUN_007342,
FUN_000522,
FUN_009250,
FUN_002427,
FUN_003848,
FUN_003908,
FUN_000462,
FUN_011716,
FUN_011487,
FUN_009081,
FUN_009310,
FUN_002567,"770-883,1361-1363,1500-1503"
FUN_005096,
FUN_005307,
FUN_007193,145-145
FUN_007202,
FUN_011815,
FUN_016176,
FUN_005187,1116-1116
FUN_005216,8262-8264
FUN_016067,
FUN_007082,1-121
FUN_007313,
FUN_003819,
FUN_011607,
FUN_011596,
FUN_000573,
FUN_009190,
FUN_009201,571-675
FUN_002476,
FUN_000433,
FUN_011747,
FUN_009341,
FUN_002536,
FUN_003959,
FUN_005356,
FUN_007253,
FUN_016127,
FUN_011844,
FUN_002932,
FUN_005051,
FUN_016220,
FUN_000837,
FUN_007154,478-481
FUN_001458,
FUN_006238,
FUN_011440,
FUN_000734,"499-501,764-772"
FUN_002631,
FUN_009046,
FUN_000674,
FUN_011500,
FUN_002771,
FUN_009106,598-607
FUN_009297,
FUN_015298,
FUN_006378,
FUN_001689,
FUN_001518,
FUN_005111,"859-864,1598-1600"
FUN_002872,
FUN_005280,
FUN_007014,
FUN_000977,
FUN_007385,
FUN_016360,
FUN_011992,
FUN_001409,
FUN_005000,
FUN_002963,
FUN_005391,
FUN_016271,
FUN_011883,
FUN_007105,
FUN_007294,
FUN_011780,
FUN_011411,
FUN_000765,
FUN_002660,1096-1097
FUN_009017,1-3
FUN_009386,
FUN_015389,
FUN_006269,
FUN_006329,784-784
FUN_000625,
FUN_011551,
FUN_002720,2868-2870
FUN_009157,1-6
FUN_002823,
FUN_005140,
FUN_000926,
FUN_007045,
FUN_016331,
FUN_001549,
FUN_001868,
FUN_000407,
FUN_000796,
FUN_011773,
FUN_009375,450-458
FUN_002502,"718-720,2062-2079,2611-2613"
FUN_002693,"231-231,1083-1083"
FUN_005362,
FUN_002990,
FUN_007267,
FUN_000895,
FUN_011870,
FUN_016282,
FUN_016113,
FUN_008388,
FUN_008019,"606-611,1157-1168,5403-5408,9433-9435"
FUN_008159,
FUN_005222,
FUN_016053,
FUN_007327,
FUN_011633,
FUN_000547,
FUN_009235,1350-1352
FUN_002442,
FUN_001928,685-813
FUN_000456,
FUN_011722,
FUN_009324,"542-550,1341-1465"
FUN_002553,
FUN_001839,
FUN_008048,1206-1206
FUN_005333,81-83
FUN_007236,
FUN_016142,
FUN_011821,
FUN_005273,
FUN_002881,
FUN_011961,
FUN_016393,
FUN_016002,
FUN_007376,
FUN_000984,
FUN_008299,
FUN_008108,913-918
FUN_001979,
FUN_000516,"1242-1357,2993-3016,3396-3398"
FUN_000687,1553-1558
FUN_009264,230-233
FUN_002413,
FUN_002782,
FUN_011801,435-435
FUN_016162,
FUN_007187,
FUN_007216,
FUN_005082,
FUN_005313,
FUN_008068,
FUN_001819,
FUN_002573,
FUN_009095,
FUN_009304,
FUN_011702,
FUN_011493,
FUN_000476,
FUN_002433,
FUN_009244,
FUN_000536,
FUN_001959,
FUN_008128,
FUN_007356,
FUN_016022,
FUN_011941,
FUN_005253,
FUN_008039,
FUN_016133,
FUN_011850,
FUN_007247,
FUN_005342,
FUN_002522,
FUN_009355,
FUN_011753,
FUN_000427,
FUN_001848,
FUN_001908,
FUN_002462,
FUN_009184,
FUN_009215,
FUN_000567,
FUN_011613,
FUN_011582,
FUN_007096,
FUN_007307,
FUN_016073,
FUN_005193,858-860
FUN_005202,
FUN_008179,
FUN_006249,
FUN_009037,
FUN_000745,
FUN_011431,
FUN_000846,
FUN_007125,
FUN_016251,
FUN_002943,540-540
FUN_005020,
FUN_001429,
FUN_012489,
FUN_001569,
FUN_016311,"968-976,1028-1029"
FUN_016080,2270-2380
FUN_007065,"1147-1152,1299-1299"
FUN_000906,
FUN_005160,
FUN_002803,
FUN_009177,
FUN_002491,
FUN_002700,
FUN_011571,
FUN_000594,
FUN_000605,675-677
FUN_006309,
FUN_006098,
FUN_009066,
FUN_002580,
FUN_002611,
FUN_000485,
FUN_000714,
FUN_011460,
FUN_006218,"41-41,171-173,193-198"
FUN_006189,1819-1819
FUN_001478,
FUN_007174,
FUN_000817,
FUN_016191,
FUN_005071,
FUN_002912,
FUN_016340,
FUN_000957,
FUN_007034,"748-751,962-1086"
FUN_002852,
FUN_005131,
FUN_001538,
FUN_006358,
FUN_009126,
FUN_002751,
FUN_011520,
FUN_000654,
FUN_002456,
FUN_009221,
FUN_000553,
FUN_011627,
FUN_003839,
FUN_007333,
FUN_016047,
FUN_005236,
FUN_016296,
FUN_011864,
FUN_016107,
FUN_000881,
FUN_007273,855-856
FUN_002984,
FUN_005376,2128-2147
FUN_010899,
FUN_003979,"166-169,237-245,2462-2470"
FUN_002516,
FUN_002687,
FUN_009361,
FUN_011767,
FUN_000413,
FUN_000782,
FUN_010988,
FUN_003868,
FUN_002407,
FUN_002796,
FUN_009270,
FUN_000502,
FUN_000693,664-681
FUN_000990,
FUN_007362,"1-2,891-894,1088-1102"
FUN_016387,
FUN_011975,
FUN_016016,
FUN_002895,
FUN_005267,
FUN_016156,
FUN_011835,
FUN_007222,
FUN_005327,
FUN_002547,
FUN_009330,2090-2098
FUN_011736,
FUN_000442,
FUN_003928,
FUN_003798,
FUN_003409,
FUN_010678,1968-2014
FUN_011986,
FUN_016374,761-795
FUN_007000,
FUN_007391,
FUN_000963,
FUN_005105,658-711
FUN_005294,
FUN_002866,81-92
FUN_009112,
FUN_009283,183-185
FUN_002765,
FUN_011514,
FUN_000660,
FUN_004269,
FUN_004329,
FUN_009052,76-78
FUN_002625,
FUN_000720,
FUN_011454,
FUN_000823,
FUN_007140,
FUN_016234,
FUN_002926,
FUN_005045,
FUN_003549,
FUN_010738,
FUN_016325,
FUN_000932,142-145
FUN_007051,"230-232,450-452,599-601,1065-1079,1086-1088"
FUN_005154,
FUN_003458,"228-236,1386-1388"
FUN_010629,
FUN_004238,
FUN_009143,
FUN_002734,
FUN_011545,
FUN_000631,
FUN_009003,1-1
FUN_009392,998-1000
FUN_002674,1564-1565
FUN_000771,
FUN_011794,
FUN_011405,
FUN_004378,
FUN_003689,1225-1230
FUN_003518,
FUN_010769,
FUN_007111,
FUN_007280,240-240
FUN_000872,
FUN_016265,
FUN_005014,
FUN_005385,
FUN_002977,
FUN_010167,
FUN_001213,
FUN_001182,2128-2130
FUN_008561,
FUN_012062,
FUN_015901,
FUN_003316,
FUN_003087,
FUN_005919,"523-523,1133-1182,1318-1319,1642-1643"
FUN_015593,
FUN_015602,
FUN_004576,
FUN_006473,
FUN_004436,
FUN_015742,
FUN_006533,"594-596,977-982,1086-1088"
FUN_005859,
FUN_001353,
FUN_010027,
FUN_008421,
FUN_003256,
FUN_015841,
FUN_012122,
FUN_010136,
FUN_001242,
FUN_008530,
FUN_015950,
FUN_003347,512-512
FUN_015653,
FUN_004527,
FUN_006422,
FUN_005948,
FUN_005808,
FUN_004467,
FUN_015482,
FUN_015713,
FUN_006562,
FUN_001302,
FUN_001093,"234-327,395-397"
FUN_010076,992-1000
FUN_008470,
FUN_003207,
FUN_003196,
FUN_012173,514-623
FUN_015810,
FUN_011138,
FUN_002349,4992-4994
FUN_008951,
FUN_004645,
FUN_015531,
FUN_006740,
FUN_001120,
FUN_006843,
FUN_010254,
FUN_003025,
FUN_004946,
FUN_012351,
FUN_008652,
FUN_005529,
FUN_016758,
FUN_005469,276-281
FUN_016618,
FUN_016589,
FUN_010085,
FUN_010314,
FUN_006903,
FUN_001060,
FUN_012180,
FUN_012211,
FUN_004806,741-743
FUN_003165,
FUN_008712,1-4
FUN_008483,
FUN_008811,
FUN_015471,
FUN_004705,779-779
FUN_004494,
FUN_006600,
FUN_006591,
FUN_011078,80-85
FUN_002198,
FUN_002209,
FUN_008900,
FUN_004614,"221-223,559-562"
FUN_004585,
FUN_015560,879-916
FUN_006711,
FUN_006480,
FUN_011169,214-216
FUN_002089,
FUN_002318,
FUN_005578,
FUN_016709,
FUN_016498,
FUN_006812,
FUN_001171,
FUN_010194,
FUN_010205,1-5
FUN_004917,
FUN_003074,95-103
FUN_012091,
FUN_012300,
FUN_008603,"679-682,1316-1319"
FUN_008592,
FUN_010345,
FUN_001031,891-893
FUN_006952,
FUN_012240,
FUN_003134,
FUN_004857,
FUN_008743,
FUN_005438,
FUN_016649,
FUN_011029,
FUN_002258,
FUN_008840,627-629
FUN_015420,
FUN_004754,
FUN_006651,
FUN_004453,
FUN_015727,
FUN_006556,
FUN_007939,707-709
FUN_009728,
FUN_001336,1317-1317
FUN_010042,
FUN_008444,
FUN_003233,
FUN_015824,
FUN_012147,
FUN_010102,
FUN_010293,177-179
FUN_001276,
FUN_006884,
FUN_008695,604-606
FUN_008504,
FUN_012007,
FUN_015964,
FUN_012396,
FUN_003373,
FUN_004981,
FUN_007879,
FUN_009668,
FUN_015667,
FUN_004682,
FUN_004513,171-176
FUN_008996,
FUN_006787,
FUN_006416,
FUN_007968,1294-1343
FUN_009779,
FUN_004793,
FUN_004402,"865-867,872-877"
FUN_015776,
FUN_008887,
FUN_006696,
FUN_006507,
FUN_006995,1030-1059
FUN_010013,
FUN_010382,
FUN_008784,516-516
FUN_008415,
FUN_003262,
FUN_004890,"367-393,3196-3198"
FUN_012116,
FUN_015875,
FUN_012287,
FUN_010153,
FUN_001227,
FUN_008555,
FUN_015935,
FUN_012056,
FUN_003322,1451-1453
FUN_015636,
FUN_004542,
FUN_006447,
FUN_007828,
FUN_009639,
FUN_009889,
FUN_007509,
FUN_007698,
FUN_010371,225-225
FUN_006966,
FUN_001394,
FUN_001005,
FUN_012274,1568-1590
FUN_015886,
FUN_004863,
FUN_003291,
FUN_003100,
FUN_008777,
FUN_008874,
FUN_015414,
FUN_015785,
FUN_004760,
FUN_006665,379-387
FUN_000369,
FUN_000229,1308-1364
FUN_008934,
FUN_004620,
FUN_015554,
FUN_006725,
FUN_001145,
FUN_006826,
FUN_010231,
FUN_003040,
FUN_004923,
FUN_012334,
FUN_008637,
FUN_007449,
FUN_010320,
